type,source,status,age_rating,year,episodes,mal_score,mal_scored_by,anilist_score,score_gap_mal_anilist,num_platforms,Action,Adventure,Avant Garde,Boys Love,Comedy,Drama,Fantasy,Girls Love,Gourmet,Horror,Josei,Kids,Mystery,Romance,Sci-Fi,Seinen,Shoujo,Shounen,Slice of Life,Sports,Supernatural,Suspense
TV,,finished_airing,pg,2006.0,13,6.08,428,5.4,-0.68,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MOVIE,novel,finished_airing,r,2011.0,1,7.5,20130,7.2,-0.3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TV,game,finished_airing,g,1989.0,51,6.7,279,6.2,-0.5,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,g,2011.0,38,5.85,248,4.6,-1.25,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,1990.0,16,6.35,223,6.6,0.25,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,visual_novel,finished_airing,pg_13,2011.0,26,5.96,1198,4.9,-1.06,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,,1,6.27,739,5.7,-0.57,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MOVIE,visual_novel,finished_airing,pg_13,2013.0,1,8.45,387105,8.2,-0.25,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,,finished_airing,g,2011.0,11,5.71,117,,,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg,1983.0,526,6.78,2869,6.5,-0.28,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,r,2012.0,11,8.12,457342,7.9,-0.22,2,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
TV,4_koma_manga,finished_airing,pg_13,2011.0,13,6.64,7810,6.3,-0.34,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,light_novel,finished_airing,r+,2012.0,12,7.31,967560,6.9,-0.41,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TV,manga,finished_airing,pg_13,2013.0,10,7.23,378341,6.9,-0.33,2,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,2012.0,1,6.6,2021,6.0,-0.6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,1990.0,1,5.78,1016,5.5,-0.28,0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,13,8.63,118420,8.5,-0.13,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
MOVIE,book,finished_airing,g,1971.0,1,5.75,445,5.2,-0.55,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,37,7.16,37072,6.7,-0.46,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
TV,manga,finished_airing,r,2012.0,13,6.7,168926,6.3,-0.4,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MOVIE,game,finished_airing,r,2012.0,1,6.03,4775,5.3,-0.73,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,2012.0,1,7.57,149790,7.3,-0.27,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
TV,manga,finished_airing,pg_13,2012.0,13,7.91,43992,7.7,-0.21,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
TV,light_novel,finished_airing,r,2012.0,12,8.53,763199,8.4,-0.13,5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,light_novel,finished_airing,r,2013.0,1,7.4,72490,7.2,-0.2,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2012.0,13,7.06,48095,6.9,-0.16,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,2012.0,1,6.42,7301,5.9,-0.52,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2012.0,25,7.23,2298310,7.0,-0.23,5,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2012.0,24,7.2,402965,6.7,-0.5,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,12,7.01,115661,6.7,-0.31,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,manga,finished_airing,r+,2013.0,12,5.77,19825,5.1,-0.67,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TV,manga,finished_airing,pg_13,2012.0,12,6.14,13773,5.6,-0.54,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,25,8.04,780752,7.8,-0.24,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
TV,original,finished_airing,pg_13,2012.0,13,6.98,56590,6.7,-0.28,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2012.0,12,6.96,159687,6.6,-0.36,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,,finished_airing,pg,2003.0,1,6.08,265,5.2,-0.88,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,g,2011.0,12,6.82,2699,6.5,-0.32,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,,finished_airing,pg_13,1981.0,46,7.03,566,6.4,-0.63,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,novel,finished_airing,pg_13,2011.0,34,6.92,412,5.5,-1.42,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r+,2012.0,13,6.83,64788,6.4,-0.43,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False
TV,novel,finished_airing,pg_13,2008.0,18,6.7,450,5.4,-1.3,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,web_manga,finished_airing,pg_13,2012.0,12,8.22,445746,8.0,-0.22,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,g,1974.0,27,6.23,186,5.4,-0.83,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
TV,other,finished_airing,r+,2012.0,12,6.25,14927,5.8,-0.45,2,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,,finished_airing,pg,1987.0,44,6.16,419,5.8,-0.36,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2012.0,13,7.72,446073,7.5,-0.22,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
TV,,finished_airing,g,,52,6.29,524,5.4,-0.89,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
TV,light_novel,finished_airing,pg_13,2012.0,12,7.35,152740,7.0,-0.35,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,2012.0,1,8.23,109553,8.0,-0.23,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
MOVIE,original,finished_airing,pg_13,2012.0,1,8.38,109397,8.2,-0.18,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
MOVIE,original,finished_airing,pg_13,2013.0,1,8.51,253880,8.4,-0.11,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
MOVIE,original,finished_airing,r,2002.0,1,5.46,452,5.0,-0.46,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,2011.0,1,6.73,10994,6.1,-0.63,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MOVIE,original,finished_airing,pg_13,2012.0,1,7.4,11982,7.2,-0.2,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,2014.0,1,7.71,14541,7.4,-0.31,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
TV,4_koma_manga,finished_airing,pg,2012.0,52,7.65,9935,7.1,-0.55,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
TV,manga,finished_airing,r,2012.0,38,7.86,92615,7.4,-0.46,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
MOVIE,,finished_airing,r,2011.0,1,6.63,2698,6.0,-0.63,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
TV,manga,finished_airing,pg,1988.0,45,6.06,196,,,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,2012.0,1,7.38,129510,7.1,-0.28,2,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MOVIE,novel,finished_airing,r+,2012.0,1,7.36,18644,7.0,-0.36,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
MOVIE,manga,finished_airing,r+,2012.0,1,7.87,149533,7.5,-0.37,1,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
MOVIE,manga,finished_airing,r+,2013.0,1,8.21,154624,7.9,-0.31,1,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
MOVIE,manga,finished_airing,g,2012.0,1,7.7,28096,7.5,-0.2,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
TV,original,finished_airing,pg_13,2012.0,12,7.05,16237,6.6,-0.45,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
TV,4_koma_manga,finished_airing,pg_13,2012.0,13,6.27,4320,5.9,-0.37,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
TV,,finished_airing,pg_13,1968.0,35,6.82,288,5.2,-1.62,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,g,,52,5.94,1177,5.1,-0.84,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2012.0,13,7.35,29761,6.9,-0.45,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,,finished_airing,g,2007.0,1,6.27,208,,,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,visual_novel,finished_airing,pg_13,2012.0,12,6.96,108447,6.6,-0.36,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,novel,finished_airing,pg_13,2012.0,22,8.04,695898,7.9,-0.14,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
TV,original,finished_airing,g,2012.0,48,6.95,26705,7.0,0.05,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,2012.0,1,7.2,3058,7.0,-0.2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,2012.0,1,6.77,1159,6.1,-0.67,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,1982.0,26,6.55,292,5.2,-1.35,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MOVIE,picture_book,finished_airing,g,2011.0,1,6.32,423,5.4,-0.92,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,2002.0,1,6.89,555,6.2,-0.69,0,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2012.0,12,6.98,13491,6.7,-0.28,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,4_koma_manga,finished_airing,pg_13,2012.0,12,7.47,156291,7.2,-0.27,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,pg_13,2012.0,13,6.9,221337,6.4,-0.5,1,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
MOVIE,other,finished_airing,g,1965.0,1,5.35,798,4.7,-0.65,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,2012.0,1,8.56,489507,8.3,-0.26,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
TV,picture_book,finished_airing,g,2002.0,26,5.81,244,4.7,-1.11,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,,finished_airing,pg,2000.0,26,5.92,570,4.9,-1.02,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,25,8.51,204576,8.3,-0.21,2,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
TV,game,finished_airing,pg_13,2012.0,12,6.13,17752,5.7,-0.43,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,g,1994.0,1818,5.47,459,4.8,-0.67,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,12,7.81,119159,7.7,-0.11,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,r+,2012.0,12,7.79,164496,7.5,-0.29,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,99,8.48,56224,8.3,-0.18,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TV,manga,finished_airing,r,2012.0,12,7.81,206383,7.5,-0.31,1,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
TV,visual_novel,finished_airing,pg_13,2012.0,13,6.7,48292,6.2,-0.5,2,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
TV,manga,finished_airing,pg_13,2012.0,13,7.23,164687,6.9,-0.33,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,24,6.65,44202,6.2,-0.45,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,2013.0,1,7.93,146204,7.7,-0.23,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,pg,2000.0,25,6.61,1103,5.9,-0.71,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
TV,original,finished_airing,pg_13,2000.0,26,6.32,922,5.7,-0.62,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
TV,light_novel,finished_airing,r+,2012.0,13,7.47,38287,7.2,-0.27,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,g,2012.0,1,6.89,3990,6.7,-0.19,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
MOVIE,original,finished_airing,g,,1,5.23,421,4.7,-0.53,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,12,8.29,183507,8.0,-0.29,2,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
TV,light_novel,finished_airing,r+,2012.0,12,6.52,223290,6.0,-0.52,2,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
MOVIE,other,finished_airing,g,1939.0,1,5.24,876,4.5,-0.74,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,,finished_airing,g,1989.0,1,6.06,325,5.5,-0.56,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
MOVIE,,finished_airing,g,1993.0,1,6.01,313,5.1,-0.91,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,1948.0,1,5.66,844,5.1,-0.56,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,game,finished_airing,pg_13,2012.0,26,6.47,7624,5.9,-0.57,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,game,finished_airing,g,2012.0,58,7.1,3525,6.8,-0.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,1983.0,1,6.61,703,6.2,-0.41,0,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
MOVIE,game,finished_airing,pg,2012.0,1,6.5,34507,6.2,-0.3,0,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,original,finished_airing,pg_13,2012.0,6,6.1,7276,5.8,-0.3,2,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,13,7.44,52474,7.3,-0.14,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,visual_novel,finished_airing,pg_13,2013.0,13,7.17,58119,6.7,-0.47,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,1987.0,1,6.74,1247,6.2,-0.54,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,original,finished_airing,pg_13,2012.0,25,7.27,22494,6.9,-0.37,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
TV,manga,finished_airing,pg_13,1964.0,38,5.92,277,4.7,-1.22,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,,finished_airing,pg_13,1966.0,39,5.73,210,4.2,-1.53,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,,finished_airing,g,1992.0,130,6.27,181,,,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,2014.0,1,6.72,44288,6.3,-0.42,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
MOVIE,picture_book,finished_airing,g,1970.0,1,5.54,545,5.0,-0.54,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,,1,5.12,561,4.3,-0.82,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,g,2012.0,50,7.89,25159,7.3,-0.59,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
TV,original,finished_airing,g,1969.0,26,5.9,150,5.0,-0.9,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,other,finished_airing,pg_13,1989.0,1,5.78,675,4.9,-0.88,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg_13,2013.0,1,6.62,3862,6.4,-0.22,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,pg_13,2012.0,1,8.1,200375,7.9,-0.2,3,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MOVIE,,finished_airing,g,1994.0,1,6.24,158,4.5,-1.74,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,game,finished_airing,pg,2012.0,51,6.73,4330,6.4,-0.33,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TV,novel,finished_airing,pg,2012.0,39,7.23,13467,6.8,-0.43,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TV,original,finished_airing,pg_13,2012.0,12,7.65,61883,7.3,-0.35,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,1965.0,96,5.83,195,4.2,-1.63,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,,finished_airing,g,1965.0,44,5.81,173,4.2,-1.61,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,manga,finished_airing,r+,1987.0,1,5.55,233,4.9,-0.65,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MOVIE,book,finished_airing,,1982.0,1,6.03,117,,,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,book,finished_airing,g,2011.0,1,7.48,1798,6.8,-0.68,0,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
MOVIE,,finished_airing,g,,1,4.87,978,4.5,-0.37,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,97,6.32,26329,5.9,-0.42,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
TV,original,finished_airing,pg_13,1998.0,12,5.7,387,5.9,0.2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TV,original,finished_airing,pg,2012.0,52,6.87,1544,6.5,-0.37,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,pg,2012.0,1,6.2,442,5.9,-0.3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,visual_novel,finished_airing,pg_13,2012.0,12,6.27,102816,5.7,-0.57,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,,finished_airing,g,1989.0,1,5.81,261,5.3,-0.51,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TV,manga,finished_airing,pg_13,2012.0,51,7.18,53871,6.7,-0.48,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,book,finished_airing,g,2012.0,26,6.64,907,5.6,-1.04,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,,1,5.29,395,4.5,-0.79,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,,1,5.01,311,4.2,-0.81,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
MOVIE,original,finished_airing,g,,1,5.09,323,4.2,-0.89,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,,1,5.46,365,4.7,-0.76,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MOVIE,original,finished_airing,g,,1,5.22,243,4.2,-1.02,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,visual_novel,finished_airing,r,2012.0,12,7.43,23521,7.0,-0.43,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
MOVIE,visual_novel,finished_airing,pg_13,2013.0,1,7.6,10121,7.2,-0.4,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
MOVIE,visual_novel,finished_airing,pg_13,2014.0,1,7.69,7866,7.2,-0.49,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
TV,novel,finished_airing,r,2012.0,25,8.24,291004,8.0,-0.24,1,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
TV,original,finished_airing,g,2012.0,25,6.42,2899,5.7,-0.72,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,g,2012.0,26,5.77,3892,5.3,-0.47,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,manga,finished_airing,pg,2012.0,51,5.89,2160,4.9,-0.99,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TV,original,finished_airing,pg_13,2012.0,39,6.81,15274,6.5,-0.31,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,novel,finished_airing,pg,2012.0,60,6.63,2850,6.2,-0.43,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
TV,light_novel,finished_airing,r+,2012.0,12,6.68,233976,6.1,-0.58,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TV,other,finished_airing,g,2012.0,258,6.93,2823,6.6,-0.33,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
TV,original,finished_airing,g,2008.0,50,6.24,217,4.8,-1.44,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TV,original,finished_airing,g,2010.0,50,6.03,139,4.5,-1.53,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
